requirement_id,source_document,source_document_sha256,source_line,clause_index,source_clause_sha256,original_norm,normative_signal,section,section_heading,verifiable_expectation,runtime_entry,code_locations,config_or_schema_locations,regression_test_locations,dynamic_evidence,paper_location,status,blocking_type,repair_or_boundary
ZR-L1333-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1333,1,787e59aa9d3f5b5bf43d777deaf8545db826319f241a79c02541611e2c3e5789,[OMITTED_FROM_PUBLIC_REPOSITORY],"TERM:分别,排除",14,[OMITTED_FROM_PUBLIC_REPOSITORY],C1-C13 promote only through complete authenticated dependencies and otherwise remain BLOCKED.,assemble-claims,formal_v2/formal_claims.py:16,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1334-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1334,1,c1896dfc479aec7d24ca75cf19fb59cd21ff9075509b431f9ac9b634f6de76eb,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,14,[OMITTED_FROM_PUBLIC_REPOSITORY],C1-C13 promote only through complete authenticated dependencies and otherwise remain BLOCKED.,assemble-claims,formal_v2/formal_claims.py:16,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1334-C02,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1334,2,d4e63ed7fe244306e4bfe7da1012e54dcbe626066f1c62cd83380f10b69d6acb,[OMITTED_FROM_PUBLIC_REPOSITORY],"TERM:必须,通过",14,[OMITTED_FROM_PUBLIC_REPOSITORY],C1-C13 promote only through complete authenticated dependencies and otherwise remain BLOCKED.,assemble-claims,formal_v2/formal_claims.py:16,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1336-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1336,1,17a5492fd3e4a81e19585125599a156d5e5fb197e8bfb58a720c54166c5074a2,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,14,[OMITTED_FROM_PUBLIC_REPOSITORY],C1-C13 promote only through complete authenticated dependencies and otherwise remain BLOCKED.,assemble-claims,formal_v2/formal_claims.py:16,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1338-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1338,1,ad7efe086bae71d8a9255162a5507f04994c8bc5c7d5857e668bab97966a7761,[OMITTED_FROM_PUBLIC_REPOSITORY],TERM:冻结,14,[OMITTED_FROM_PUBLIC_REPOSITORY],C1-C13 promote only through complete authenticated dependencies and otherwise remain BLOCKED.,assemble-claims,formal_v2/formal_claims.py:16,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1339-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1339,1,60b46a46a42f82740368b109467f9d3524fb00dbca16a4b2d8a83077f2b9e44c,[OMITTED_FROM_PUBLIC_REPOSITORY],TERM:通过,14,[OMITTED_FROM_PUBLIC_REPOSITORY],C1-C13 promote only through complete authenticated dependencies and otherwise remain BLOCKED.,assemble-claims,formal_v2/formal_claims.py:16,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1340-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1340,1,ebe802a0f61470fedec5703969357472d4c94bb4c5036e5d7d88af8250bc4195,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,14,[OMITTED_FROM_PUBLIC_REPOSITORY],C1-C13 promote only through complete authenticated dependencies and otherwise remain BLOCKED.,assemble-claims,formal_v2/formal_claims.py:16,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1341-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1341,1,340f6d4b149487c1f658dbc8c3ce2f855dfd8a00bf40a52ec93795e62adb82d6,[OMITTED_FROM_PUBLIC_REPOSITORY],TERM:只用,14,[OMITTED_FROM_PUBLIC_REPOSITORY],C1-C13 promote only through complete authenticated dependencies and otherwise remain BLOCKED.,assemble-claims,formal_v2/formal_claims.py:16,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1341-C02,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1341,2,d3a601a3074bf85c33cb672241878b4459ffbb06a7b1172ddc392b044cbf8402,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,14,[OMITTED_FROM_PUBLIC_REPOSITORY],C1-C13 promote only through complete authenticated dependencies and otherwise remain BLOCKED.,assemble-claims,formal_v2/formal_claims.py:16,artifacts/v2_0_claim_evidence_contract.json:62,formal_v2/tests/test_formal_v2.py:1026,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1345-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1345,1,301ee9912afbfd5905c1856c346120e0f8b3cd24f2792c2ad6f1ffdef1597d7b,[OMITTED_FROM_PUBLIC_REPOSITORY],HEADING_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1347-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1347,1,c5b96887830cd2ac3eef4086ccf143682afb971cca74a95f1688ef59921a05c0,[OMITTED_FROM_PUBLIC_REPOSITORY],HEADING_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1349-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1349,1,bccf4ae3334e7d50ba655401167d00824d69164b2ccb32895e9c6e1e4cc5052f,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1351-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1351,1,ac44daeddf1760703ce1530f7ab56444da12d77cac5587621724a167560468f3,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1351-C02,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1351,2,614dc1e7febcd986dd2567696d9ffaafb8940725ec6e9cb4b31de119ce9890b2,[OMITTED_FROM_PUBLIC_REPOSITORY],TERM:条件,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1351-C03,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1351,3,a36bde78e9bbd4b75bdef41c68de922acc7f7406d2d389a51afdac8af6be6c81,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1353-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1353,1,1086b791b972e7e5f20a53d6c5c66780029e82468a4f4ce223a15628112677a6,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1353-C02,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1353,2,b9326b2ea63bf04a8e252b37c3d59075869a80cf7b62786b472e739d2e0ba86a,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1353-C03,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1353,3,21756dc294cc2f3a3695de45f2206bb8ae931a4e5c4b2c4b4a1567c5044bd597,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1354-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1354,1,b093bb458d50bbd16c3924021ccdd82357e13edd29e9d1408ac761710589f492,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1354-C02,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1354,2,6760d730f691818cf83854e368b09ff07c2bac3478d2eba94734c3c435c067be,[OMITTED_FROM_PUBLIC_REPOSITORY],TERM:通过,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1354-C03,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1354,3,0021919ccdf744680b2d934126fddc195e58c344949e22362794233e43e8c168,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1355-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1355,1,e113f8390f833e44f45f53b51bf6d9ae59a01c3ac8e27ffdb32f782060faf31b,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1355-C02,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1355,2,df2e5ae70dcb473e6add5e71e3155c96330730129718b69dc8bd7bf48880ee5b,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1355-C03,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1355,3,19673c19a7d27b2372f15550d5fa09cd7fe4d7cbef67d5b413925d94a5e04840,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1356-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1356,1,495cdf712f88a1b736d2df6d79597f7f3d6a6a958edb7510f75a7737d6922556,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1356-C02,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1356,2,5f938733a9432d8942a9bc1c07517659011390d43502be1f0cbd4def06472fd9,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1356-C03,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1356,3,fb39a8f0269165e7a070542a1e2605dd7723b9ec275f33de0241e7ff0435e467,[OMITTED_FROM_PUBLIC_REPOSITORY],TERM:不能,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1357-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1357,1,f11f6c4cba293dee27acf8312e85c5d16f8e3080a281a0f29dce94ffed6221ca,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1357-C02,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1357,2,f7e28b8a4a257b660b4a8372f57dba3b68333545a016eb5519a50958529a1320,[OMITTED_FROM_PUBLIC_REPOSITORY],"TERM:通过,非劣",15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1357-C03,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1357,3,8a38c2f2b56eb3dd91a1c960d3dec02304fbfc092ce4983c8f0c0b5aba4fa4a9,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1358-C01,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1358,1,ad60eaacbdd7330253e2996ef8567d87bc7ff824b850eb4df6622f67a5f3a56b,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
ZR-L1358-C02,reader,e6d19a65325b688b75472d9814dc9bae26b1d36e08db68cefedc1918696a635b,1358,2,84477bf9b7e6b0435297e71f96ff0915905c2ca54ce5376896a94c3c1d25fe3f,[OMITTED_FROM_PUBLIC_REPOSITORY],FORMULA_OR_CONDITION,15,[OMITTED_FROM_PUBLIC_REPOSITORY],"G0-G8 run in the frozen order, stop on failure, and preserve PASS/FAIL/BLOCKED/NOT_ASSESSED distinctions.",prepare-full-run; create-run-approval; all,formal_v2/formal_cli.py:496; formal_v2/formal_run_approval.py:238,formal_v2/configs/formal_v2.json:2,formal_v2/tests/test_run_approval.py:297,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
